TextID,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,PCNARz,PCNARp,PCSYNz,PCSYNp,PCCNCz,PCCNCp,PCREFz,PCREFp,PCDCz,PCDCp,PCVERBz,PCVERBp,PCCONNz,PCCONNp,PCTEMPz,PCTEMPp,CRFNO1,CRFAO1,CRFSO1,CRFNOa,CRFAOa,CRFSOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,CRFANP1,CRFANPa,LSASS1,LSASS1d,LSASSp,LSASSpd,LSAPP1,LSAPP1d,LSAGN,LSAGNd,LDTTRc,LDTTRa,LDMTLD,LDVOCD,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCTempx,CNCAdd,CNCPos,CNCNeg,SMCAUSv,SMCAUSvp,SMINTEp,SMCAUSr,SMINTEr,SMCAUSlsa,SMCAUSwn,SMTEMP,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,SYNSTRUTt,DRNP,DRVP,DRAP,DRPP,DRPVAL,DRNEG,DRGERUND,DRINF,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2,WRDPRP3s,WRDPRP3p,WRDFRQc,WRDFRQa,WRDFRQmc,WRDAOAc,WRDFAMc,WRDCNCc,WRDIMGc,WRDMEAc,WRDPOLc,WRDHYPn,WRDHYPv,WRDHYPnv,RDFRE,RDFKGL,RDL2
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\lid.txt,1,1,1,1,0,1,0,1,0,3,0,-5.69099998474121,0,3.54200005531311,100,-10.9569997787476,0,-0.58899998664856,28.1000003814697,-5.97700023651123,0,-7.92799997329712,0,5.65000009536743,100,-24.1669998168945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.25,1.25,1.25,0,0,0,0,0,3,8.16699981689453,0,8.16699981689453,100,0,-17.2749996185303
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\lightning.txt,1,1,1,1,0,1,0,2,0,9,0,-5.28599977493286,0,3.08200001716614,99.9000015258789,-0.0439999997615814,48.4000015258789,-0.0419999994337559,48.4000015258789,-4.68599987030029,0,-3.67799997329712,0,2.04099988937378,97.9300003051758,-25.9750003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.13999998569489,1.13999998569489,1.13999998569489,331,465,525,599,0,2,7.75,0,7.75,36.6199989318848,8.39999961853027,-19.7169990539551
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\like.txt,1,1,1,1,0,1,0,1,0,4,0,-3.09800004959106,0.100000001490116,3.68799996376038,100,-14.3730001449585,0,2.7039999961853,99.6500015258789,-7.59000015258789,0,-6.12599992752075,0,5.98899984359741,100,-23.5470008850098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24000000953674,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\limbs.txt,1,1,1,1,0,1,0,1,0,5,0,-4.36700010299683,0,2.03299999237061,97.879997253418,9.56700038909912,100,0.550999999046326,70.879997253418,-3.00500011444092,0.129999995231628,0.901000022888184,81.5899963378906,0.377000004053116,64.4300003051758,-28.2049999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.37999999523163,1.37999999523163,1.37999999523163,0,526,590,580,456,6,7.16699981689453,0,7.16699981689453,100,0,-14.3879995346069
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\liquid.txt,1,1,1,1,0,1,0,2,0,6,0,-4.74200010299683,0,3.09899997711182,99.9000015258789,0.595000028610229,72.2399978637695,0.24099999666214,59.4799995422363,-4.17700004577637,0,-1.44599997997284,7.48999977111816,1.55099999904633,93.9400024414063,-26.621000289917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.26999998092651,1.26999998092651,1.26999998092651,343,578,555,589,0,4,5.75,0,5.75,36.6199989318848,8.39999961853027,-16.8309993743896
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\locating.txt,1,1,1,1,0,1,0,3,0,8,0,-1.37300002574921,8.52999973297119,4.3730001449585,100,-12.9910001754761,0,0.347000002861023,63.310001373291,-4.71099996566772,0,-13.2360000610352,0,6.91099977493286,100,-23.4389991760254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,1.16999995708466,1.16999995708466,1.16999995708466,0,0,0,0,0,4,0,1.25,1.25,0,20.2000007629395,-19.0510005950928
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\look.txt,1,1,1,1,0,1,0,1,0,4,0,2.5460000038147,99.4499969482422,1.71099996566772,95.6399993896484,3.19099998474121,99.9300003051758,2.34899997711182,99.0400009155273,-1.7039999961853,4.46000003814697,3.15199995040894,99.9199981689453,2.92600011825562,99.8199996948242,-28.257999420166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,3.11999988555908,3.11999988555908,3.11999988555908,225,607,376,395,432,10,0,1.89999997615814,1.89999997615814,100,0,24.2479991912842
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\looks.txt,1,1,1,1,0,1,0,1,0,5,0,-3.60500001907349,0,1.39800000190735,91.7699966430664,3.97199988365173,100,0.391000002622604,65.1699981689453,-3.42199993133545,0.0299999993294477,3.75999999046326,100,2.07999992370605,98.120002746582,-28.5189990997314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.11999988555908,2.11999988555908,2.11999988555908,225,607,376,395,432,4,7.25,0,7.25,100,0,2.04299998283386
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\loss.txt,1,1,1,1,0,1,0,1,0,4,0,-3.98000001907349,0,1.79999995231628,96.4100036621094,4.25299978256226,100,0.428000003099442,66.2799987792969,-2.90700006484985,0.189999997615814,3.82200002670288,100,2.05200004577637,97.9800033569336,-28.7980003356934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.99000000953674,1.99000000953674,1.99000000953674,331,558,313,409,463,8,7.25,0,7.25,100,0,-0.842999994754791
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\loud.txt,1,1,1,1,0,1,0,1,0,4,0,-4.74300003051758,0,-0.874000012874603,19.2199993133545,3.60700011253357,100,-1.19700002670288,11.6999998092651,-5.31300020217896,0,4.66300010681152,100,0.197999998927116,57.5299987792969,-27.0459995269775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1.47000002861023,1.47000002861023,1.47000002861023,0,577,413,448,479,4,0,0,0,100,0,-12.3900003433228
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\lower.txt,1,1,1,1,0,1,0,2,0,5,0,2.05999994277954,98.0299987792969,-0.936999976634979,17.6200008392334,-1.59800004959106,5.59000015258789,0.268999993801117,60.2599983215332,-5.07800006866455,0,0.344999998807907,63.310001373291,-1.8400000333786,3.28999996185303,-25.9820003509521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,2.25,2.25,2.25,0,580,322,378,427,1,0,0,0,36.6199989318848,8.39999961853027,4.92899990081787
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\management.txt,1,1,1,1,0,1,0,3,0,10,0,-5.05800008773804,0,2.71499991416931,99.6600036621094,-4.88899993896484,0,-0.29899999499321,38.2099990844727,-4.80200004577637,0,-0.853999972343445,19.7700004577637,3.62400007247925,100,-26.5130004882813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.89999997615814,1.89999997615814,1.89999997615814,508,518,381,415,0,2,7.75,0,7.75,0,20.2000007629395,-2.84200000762939
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\mangled.txt,1,1,1,1,0,1,0,2,0,7,0,-1.57599997520447,5.82000017166138,4.8600001335144,100,-11.7749996185303,0,0.386999994516373,64.8000030517578,-4.55600023269653,0,-15.5260000228882,0,6.22499990463257,100,-23.181999206543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0.300000011920929,0.300000011920929,0.300000011920929,0,0,0,0,0,4,0,3.75,3.75,36.6199989318848,8.39999961853027,-38.3699989318848
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\mark.txt,1,1,1,1,0,1,0,1,0,4,0,-3.76200008392334,0,2.84100008010864,99.7699966430664,6.68200016021729,100,1.07799994945526,85.7699966430664,-2.09699988365173,1.83000004291534,3.90300011634827,100,0.513000011444092,69.5,-28.7840003967285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.74000000953674,1.74000000953674,1.74000000953674,0,533,464,434,376,15,6.26700019836426,0,6.26700019836426,100,0,-6.39400005340576
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\matter.txt,1,1,1,1,0,1,0,2,0,6,0,-3.81800007820129,0,2.64199995994568,99.5899963378906,-4.36800003051758,0,0.395000010728836,65.1699981689453,-4.2810001373291,0,2.41799998283386,99.1999969482422,3.15499997138977,99.9199981689453,-27.0349998474121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.44000005722046,2.44000005722046,2.44000005722046,411,563,439,298,0,6,6.83300018310547,0,6.83300018310547,36.6199989318848,8.39999961853027,9.14799976348877
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\may.txt,1,1,1,1,0,1,0,1,0,3,0,-5.04699993133545,0,2.74699997901917,99.6900024414063,4.59899997711182,100,-0.138999998569489,44.4300003051758,-3.44600009918213,0.0299999993294477,-3.20799994468689,0.0700000002980232,1.19500005245209,88.3000030517578,-27.6340007781982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,576,332,370,405,2,9,0,9,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\measure.txt,1,1,1,1,0,1,0,2,0,7,0,-4.16900014877319,0,3.14599990844727,99.9199981689453,-3.30399990081787,0.0500000007450581,0.395999997854233,65.1699981689453,-3.9210000038147,0,1.15199995040894,87.4899978637695,2.60999989509583,99.5299987792969,-27.0289993286133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.86000001430511,1.86000001430511,1.86000001430511,344,555,366,379,0,8,7.75,0,7.75,36.6199989318848,8.39999961853027,-3.73000001907349
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\medical.txt,1,1,1,1,0,1,0,3,0,7,0,-7.61700010299683,0,4.45100021362305,100,-11.6549997329712,0,-1.47500002384186,7.07999992370605,-5.98699998855591,0,-12.4469995498657,0,5.70900011062622,100,-23.9220008850098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0,20.2000007629395,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\met.txt,1,1,1,1,0,1,0,1,0,3,0,0.24099999666214,59.4799995422363,15.1630001068115,100,6.37599992752075,100,2.68400001525879,99.629997253418,1.27100002765656,89.8000030517578,-2.82800006866455,0.239999994635582,-0.0540000014007092,48.0099983215332,-30.7689990997314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,2.35999989509583,2.35999989509583,2.35999989509583,0,575,341,438,462,13,0,1.30799996852875,1.30799996852875,100,0,7.37200021743774
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\method.txt,1,1,1,1,0,1,0,2,0,6,0,-4.51300001144409,0,1.48399996757507,93.0599975585938,0.0219999998807907,50.7999992370605,-0.226999998092651,41.2900009155273,-3.91899991035461,0,2.43400001525879,99.25,3.48799991607666,99.9700012207031,-28.2220001220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.15000009536743,2.15000009536743,2.15000009536743,481,556,303,304,402,2,8.25,0,8.25,36.6199989318848,8.39999961853027,2.70900011062622
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\methods.txt,1,1,1,1,0,1,0,2,0,7,0,-4.51300001144409,0,1.48399996757507,93.0599975585938,0.0219999998807907,50.7999992370605,-0.226999998092651,41.2900009155273,-3.91899991035461,0,2.43400001525879,99.25,3.48799991607666,99.9700012207031,-28.2220001220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.15000009536743,2.15000009536743,2.15000009536743,481,556,303,304,402,2,8.25,0,8.25,36.6199989318848,8.39999961853027,2.70900011062622
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\millimeters.txt,1,1,1,1,0,1,0,4,0,11,0,-8.08500003814697,0,4.56599998474121,100,-12.2810001373291,0,-1.71599996089935,4.3600001335144,-5.97499990463257,0,-12.673999786377,0,5.96000003814697,100,-24.0090007781982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\minimize.txt,1,1,1,1,0,1,0,3,0,8,0,-1.55599999427795,6.05999994277954,4.43300008773804,100,-12.9890003204346,0,0.238000005483627,59.0999984741211,-4.80499982833862,0,-14.0970001220703,0,6.89200019836426,100,-23.3110008239746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0.949999988079071,0.949999988079071,0.949999988079071,0,0,0,0,0,3,0,4,4,0,20.2000007629395,-23.9360008239746
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\motor.txt,1,1,1,1,0,1,0,2,0,5,0,-4.98600006103516,0,3.08200001716614,99.9000015258789,-0.34400001168251,36.689998626709,0.0359999984502792,51.2000007629395,-4.51300001144409,0,-2.67400002479553,0.379999995231628,1.91199994087219,97.1900024414063,-26.3050003051758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.13999998569489,1.13999998569489,1.13999998569489,344,545,565,521,0,2,6,0,6,36.6199989318848,8.39999961853027,-19.7169990539551
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\mouth.txt,1,1,1,1,0,1,0,1,0,5,0,-3.59400010108948,0,1.50899994373322,93.3199996948242,10.2550001144409,100,0.879999995231628,81.0599975585938,-2.68300008773804,0.370000004768372,4.38100004196167,100,0.388999998569489,64.8000030517578,-28.8729991912842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.16000008583069,2.16000008583069,2.16000008583069,0,572,568,613,498,8,7.25,0,7.25,100,0,2.93099999427795
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\movement.txt,1,1,1,1,0,1,0,2,0,8,0,-5.17399978637695,0,3.59800004959106,100,-11.1809997558594,0,-0.101999998092651,46.0200004577637,-5.08900022506714,0,-3.06200003623962,0.109999999403954,5.74700021743774,100,-25.1590003967285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.39000010490417,2.39000010490417,2.39000010490417,0,0,0,0,0,11,7.63600015640259,0,7.63600015640259,36.6199989318848,8.39999961853027,8.03800010681152
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\must.txt,1,1,1,1,0,1,0,1,0,4,0,-3.23499989509583,0.0599999986588955,3.91499996185303,100,-14.298999786377,0,2.65000009536743,99.5899963378906,-7.5149998664856,0,-6.59600019454956,0,5.86299991607666,100,-23.5429992675781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96000003814697,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\name.txt,1,1,1,1,0,1,0,1,0,4,0,-3.19300007820129,0.0700000002980232,1.16700005531311,87.6999969482422,6.34600019454956,100,0.717000007629395,76.1100006103516,-3.17700004577637,0.0799999982118607,5.11299991607666,100,1.57099997997284,94.1800003051758,-28.7119998931885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.51999998092651,2.51999998092651,2.51999998092651,0,573,405,475,474,6,8.25,0,8.25,100,0,10.9250001907349
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\necessary.txt,1,1,1,1,0,1,0,4,0,9,0,-7.10300016403198,0,0.546000003814697,70.5400009155273,-16.6529998779297,0,-2.70199990272522,0.349999994039536,-8.34099960327148,0,-3.125,0.0900000035762787,5.91099977493286,100,-23.1989994049072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,2.20000004768372,2.20000004768372,2.20000004768372,0,0,0,0,0,2,0,0,0,0,32,3.81900000572205
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\neck.txt,1,1,1,1,0,1,0,1,0,4,0,-3.79299998283386,0,1.48000001907349,93.0599975585938,9.14700031280518,100,0.635999977588654,73.5699996948242,-3.30599999427795,0.0500000007450581,2.45499992370605,99.2900009155273,0.587000012397766,71.9000015258789,-28.2399997711182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.88999998569489,1.88999998569489,1.88999998569489,0,576,587,622,434,4,5.75,0,5.75,100,0,-3.06399989128113
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\need.txt,1,1,1,1,0,1,0,1,0,4,0,-3.19099998474121,0.0700000002980232,1.14800000190735,87.2900009155273,3.74200010299683,100,0.476000010967255,68.0800018310547,-3.46000003814697,0.0299999993294477,4.55800008773804,100,2.25500011444092,98.7799987792969,-28.5960006713867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.35999989509583,2.35999989509583,2.35999989509583,0,589,314,327,473,4,5.5,0,5.5,100,0,7.37200021743774
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\needle.txt,1,1,1,1,0,1,0,2,0,6,0,-5.30100011825562,0,2.16199994087219,98.4599990844727,7.9539999961853,100,0.0309999994933605,51.2000007629395,-3.25099992752075,0.0599999986588955,-0.393999993801117,34.8300018310547,1.00499999523163,84.129997253418,-28.1149997711182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.20000004768372,1.20000004768372,1.20000004768372,264,533,608,589,435,4,8.25,0,8.25,36.6199989318848,8.39999961853027,-18.3850002288818
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\neurological.txt,1,1,1,1,0,1,0,6,0,12,0,-9.02099990844727,0,4.79400014877319,100,-13.5329999923706,0,-2.19799995422363,1.42999994754791,-5.95100021362305,0,-13.1269998550415,0,6.46299982070923,100,-24.1809997558594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.5999984741211,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\next.txt,1,1,1,1,0,1,0,1,0,4,0,-5.50500011444092,0,13.5080003738403,100,17.9090003967285,100,-4.00099992752075,0,49.0660018920898,100,0.264999985694885,60.2599983215332,-56.515998840332,0,-29.003999710083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000,0,1000,0,1000,0,1000,1000,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1.74000000953674,1.74000000953674,1.74000000953674,0,548,262,386,349,3,0,0,0,100,0,-6.39400005340576
